index,time,High_level,linear_acc.x,linear_acc.y,linear_acc.z,gyro.z,gyro.x,gyro.y
414,3.4073946475982666,Dodging,1837.0,-4340.0,8041.0,18.0,-24.0,-38.0
415,3.4279625415802,Dodging,1869.0,-4872.0,8690.0,16.0,-31.0,-32.0
416,3.4491543769836426,Dodging,1901.0,-5331.0,8995.0,13.0,-36.0,-25.0
418,3.4693093299865723,Dodging,1806.0,-5868.0,8778.0,2.0,-46.0,-16.0
419,3.490003824234009,Dodging,1796.0,-5744.0,8110.0,-6.0,-47.0,-19.0
421,3.510529041290283,Dodging,1802.0,-5396.0,7045.0,-14.0,-45.0,-22.0
422,3.5297517776489262,Dodging,1111.0,-3517.0,4339.0,-24.0,-35.0,5.0
423,3.5507712364196777,Dodging,229.0,-1958.0,3063.0,-25.0,-29.0,40.0
425,3.5727429389953613,Dodging,-1082.0,31.0,1364.0,-32.0,-12.0,66.0
426,3.5911736488342285,Dodging,-1008.0,4643.0,-232.0,-34.0,45.0,11.0
427,3.6121788024902335,Dodging,-505.0,6499.0,939.0,-16.0,49.0,-2.0
429,3.6327180862426762,Dodging,-545.0,7340.0,4480.0,-1.0,42.0,17.0
430,3.6534576416015625,Dodging,-544.0,6314.0,5794.0,-5.0,25.0,27.0
431,3.6741247177124015,Dodging,-517.0,4982.0,5798.0,-11.0,10.0,39.0
432,3.6936538219451904,Dodging,641.0,3686.0,3741.0,-10.0,12.0,17.0
434,3.714610576629639,Dodging,1425.0,3299.0,2677.0,-9.0,11.0,6.0
435,3.736098051071167,Dodging,1946.0,2765.0,1344.0,-11.0,8.0,1.0
436,3.7555923461914062,Dodging,1718.0,1598.0,-2305.0,-19.0,10.0,8.0
438,3.775837659835816,Dodging,1065.0,992.0,-4381.0,-20.0,25.0,11.0
439,3.796004295349121,Dodging,700.0,502.0,-6211.0,-15.0,47.0,3.0
440,3.8167603015899663,Dodging,1988.0,83.0,-8796.0,-12.0,73.0,-22.0
441,3.838276624679565,Dodging,3501.0,-289.0,-9611.0,-11.0,54.0,-33.0
443,3.857610464096069,Dodging,4822.0,-1516.0,-9428.0,-1.0,33.0,-53.0
444,3.87813949584961,Dodging,4374.0,-1870.0,-8032.0,-12.0,25.0,-50.0
445,3.9012143611907963,Dodging,3420.0,-1793.0,-6895.0,-17.0,23.0,-48.0
447,3.919748067855835,Dodging,2447.0,-1383.0,-5831.0,-20.0,17.0,-53.0
448,3.9396986961364746,Dodging,473.0,472.0,-3175.0,-7.0,32.0,-82.0
449,3.960286855697632,Dodging,-333.0,1903.0,-936.0,7.0,48.0,-67.0
451,3.981178522109986,Dodging,1255.0,1142.0,1544.0,-2.0,11.0,-29.0
452,4.005936622619629,Dodging,1693.0,634.0,1192.0,-13.0,4.0,-16.0
453,4.021483421325684,Dodging,732.0,1848.0,535.0,-33.0,-14.0,50.0
455,4.042002439498901,Dodging,-234.0,3079.0,32.0,-36.0,-5.0,54.0
456,4.0623300075531015,Dodging,-1882.0,4423.0,-182.0,-26.0,36.0,35.0
457,4.083159685134889,Dodging,-4884.0,6062.0,3041.0,-19.0,87.0,-24.0
458,4.104217529296875,Dodging,-3257.0,7749.0,6742.0,12.0,56.0,-21.0
460,4.123690843582153,Dodging,-530.0,8717.0,10002.0,26.0,2.0,-23.0
461,4.144712209701538,Dodging,-2750.0,7730.0,8656.0,6.0,18.0,61.0
462,4.165049314498901,Dodging,-3263.0,6472.0,7221.0,2.0,27.0,61.0
464,4.186223268508911,Dodging,-3062.0,5513.0,6718.0,-4.0,32.0,57.0
465,4.206040143966675,Dodging,-2039.0,5556.0,7368.0,-8.0,24.0,57.0
466,4.227165222167969,Dodging,-1697.0,6276.0,7775.0,-1.0,24.0,60.0
468,4.247058391571045,Dodging,-2184.0,7414.0,8154.0,9.0,21.0,73.0
469,4.269011735916139,Dodging,-2550.0,7251.0,8155.0,10.0,19.0,74.0
470,4.288022041320802,Dodging,-2493.0,6574.0,7966.0,11.0,17.0,72.0
472,4.308165550231934,Dodging,-2239.0,5625.0,7713.0,15.0,21.0,68.0
473,4.328629016876222,Dodging,-1999.0,4439.0,7673.0,19.0,23.0,63.0
474,4.349193572998047,Dodging,-1619.0,3182.0,7828.0,21.0,13.0,55.0
476,4.3704209327697745,Dodging,-621.0,971.0,7484.0,24.0,-15.0,27.0
477,4.394030570983887,Dodging,-106.0,240.0,6804.0,20.0,-28.0,19.0
478,4.414965629577637,Dodging,429.0,-414.0,5714.0,16.0,-37.0,6.0
480,4.436528205871582,Dodging,959.0,-961.0,4613.0,10.0,-49.0,-15.0
481,4.455720901489258,Dodging,1395.0,-1436.0,3610.0,7.0,-61.0,-29.0
482,4.476288318634033,Dodging,1974.0,-2269.0,1281.0,-3.0,-79.0,-20.0
484,4.496452569961548,Dodging,1523.0,-2400.0,-258.0,-8.0,-76.0,-2.0
485,4.517387390136719,Dodging,-153.0,-2178.0,-3509.0,-10.0,-39.0,29.0
486,4.538359880447388,Dodging,-138.0,-1656.0,-4478.0,-14.0,-23.0,39.0
487,4.558185338973999,Dodging,595.0,-750.0,-4987.0,-16.0,-9.0,37.0
489,4.57952356338501,Dodging,1694.0,1208.0,-5140.0,-12.0,10.0,25.0
490,4.599437713623047,Dodging,1717.0,1986.0,-4964.0,-8.0,9.0,33.0
491,4.619771480560303,Dodging,1892.0,2617.0,-4930.0,-5.0,4.0,34.0
492,4.640453338623047,Dodging,2196.0,3039.0,-5431.0,-8.0,-6.0,25.0
494,4.660346031188965,Dodging,2162.0,2837.0,-5801.0,-10.0,-9.0,16.0
495,4.681838750839233,Dodging,2102.0,2489.0,-6171.0,-11.0,-11.0,6.0
496,4.702261209487915,Dodging,1930.0,1761.0,-6786.0,-8.0,5.0,1.0
498,4.721759557723999,Dodging,1649.0,1746.0,-6541.0,-3.0,22.0,19.0
499,4.742520570755005,Dodging,1399.0,1768.0,-5827.0,-3.0,38.0,35.0
500,4.762777805328369,Dodging,1495.0,970.0,-3439.0,-20.0,54.0,-9.0
502,4.783591985702515,Dodging,2341.0,147.0,-2244.0,-27.0,34.0,-57.0
503,4.804011583328247,Dodging,2325.0,-1105.0,-2198.0,-28.0,5.0,-99.0
504,4.824496984481812,Dodging,-925.0,-2700.0,-3915.0,-11.0,37.0,-130.0
506,4.845134496688843,Dodging,-3875.0,-3075.0,-3484.0,11.0,129.0,-85.0
507,4.865020751953125,Dodging,60.0,-3943.0,3509.0,44.0,158.0,-57.0
508,4.886065006256104,Dodging,4533.0,-3786.0,5665.0,8.0,49.0,-38.0
509,4.906548500061035,Dodging,6660.0,-4320.0,6856.0,-12.0,-35.0,-39.0
511,4.9264750480651855,Dodging,3907.0,-5732.0,7246.0,-5.0,-25.0,-63.0
512,4.9472362995147705,Dodging,2668.0,-5381.0,7532.0,-2.0,-24.0,-39.0
513,4.968254804611206,Dodging,2017.0,-4627.0,7965.0,4.0,-26.0,-18.0
514,4.9843456745147705,Dodging,1813.0,-2106.0,7848.0,8.0,-30.0,10.0
516,5.004700660705566,Dodging,1403.0,-1005.0,6219.0,6.0,-25.0,24.0
517,5.024804592132568,Dodging,-1341.0,656.0,2779.0,4.0,-3.0,63.0
518,5.045974254608153,Dodging,-2534.0,1390.0,1547.0,3.0,15.0,62.0
519,5.06612229347229,Dodging,-1722.0,2646.0,1886.0,5.0,24.0,4.0
521,5.0864007472991934,Dodging,-204.0,4148.0,3687.0,6.0,0.0,-43.0
522,5.107555389404297,Dodging,368.0,4540.0,4467.0,0.0,-37.0,-31.0
523,5.1272289752960205,Dodging,-585.0,4366.0,3638.0,-4.0,-47.0,2.0
525,5.14791750907898,Dodging,-2412.0,4232.0,639.0,-2.0,-4.0,21.0
526,5.169428825378418,Dodging,-1577.0,4589.0,178.0,-5.0,6.0,4.0
527,5.189433336257935,Dodging,-522.0,4630.0,84.0,-13.0,-1.0,0.0
528,5.209538459777832,Dodging,-136.0,2938.0,-1534.0,-18.0,-6.0,11.0
530,5.229634761810303,Dodging,151.0,1907.0,-2604.0,-22.0,-1.0,7.0
531,5.250380992889403,Dodging,853.0,1085.0,-3390.0,-25.0,-4.0,5.0
532,5.271911144256592,Dodging,2164.0,297.0,-5017.0,-34.0,-8.0,23.0
533,5.291230201721191,Dodging,2705.0,566.0,-5745.0,-31.0,-2.0,40.0
535,5.311935424804688,Dodging,3511.0,1335.0,-6232.0,-23.0,-1.0,45.0
536,5.332810878753662,Dodging,3718.0,1497.0,-5763.0,-23.0,-7.0,38.0
537,5.353128433227539,Dodging,3526.0,1560.0,-5101.0,-25.0,-15.0,34.0
539,5.373807907104492,Dodging,2074.0,1954.0,-4042.0,-35.0,-14.0,30.0
540,5.393455028533936,Dodging,1097.0,2214.0,-3575.0,-36.0,-6.0,33.0
541,5.4139888286590585,Dodging,204.0,2340.0,-2415.0,-31.0,11.0,35.0
542,5.4351646900177,Dodging,-3623.0,2691.0,2496.0,-22.0,91.0,1.0
544,5.45502495765686,Dodging,-4024.0,4944.0,6198.0,-6.0,53.0,7.0
545,5.475581407546997,Dodging,-4516.0,6219.0,8514.0,6.0,29.0,21.0
546,5.495883703231812,Dodging,-2554.0,6435.0,10910.0,18.0,20.0,33.0
548,5.516794443130493,Dodging,-2004.0,5575.0,11351.0,19.0,4.0,36.0
549,5.537614822387695,Dodging,-1477.0,3306.0,9511.0,28.0,1.0,24.0
550,5.557426452636719,Dodging,-1174.0,2460.0,8559.0,35.0,-7.0,2.0
552,5.577855587005615,Dodging,-857.0,1691.0,7622.0,40.0,-20.0,-17.0
553,5.598546981811523,Dodging,-232.0,97.0,5622.0,37.0,-31.0,-32.0
554,5.6190834045410165,Dodging,203.0,-821.0,4660.0,33.0,-34.0,-37.0
556,5.639909029006957,Dodging,670.0,-1524.0,3578.0,27.0,-38.0,-45.0
557,5.6596736907958975,Dodging,910.0,-1827.0,2308.0,23.0,-41.0,-48.0
558,5.680742025375366,Dodging,796.0,-1728.0,-235.0,19.0,-29.0,-34.0
559,5.700613975524902,Dodging,628.0,-1577.0,-1195.0,17.0,-21.0,-25.0
561,5.721410036087036,Dodging,593.0,-1175.0,-2274.0,17.0,-5.0,-17.0
562,5.74260139465332,Dodging,811.0,-807.0,-2411.0,19.0,3.0,-7.0
563,5.762380361557008,Dodging,1072.0,-423.0,-2394.0,20.0,11.0,2.0
565,5.783233642578125,Dodging,922.0,263.0,-1905.0,24.0,19.0,24.0
566,5.806457042694093,Dodging,537.0,608.0,-1810.0,24.0,18.0,35.0
567,5.823709487915039,Dodging,240.0,1516.0,-2150.0,18.0,13.0,39.0
569,5.844266891479492,Dodging,328.0,1804.0,-2212.0,15.0,4.0,35.0
570,5.864474058151245,Dodging,454.0,1764.0,-2208.0,7.0,-7.0,31.0
571,5.8856236934661865,Dodging,941.0,1189.0,-1904.0,0.0,-17.0,16.0
572,5.906141996383668,Dodging,1381.0,773.0,-1521.0,-1.0,-15.0,10.0
574,5.925883531570435,Dodging,1568.0,458.0,-859.0,-5.0,-13.0,6.0
575,5.946532726287843,Dodging,128.0,705.0,916.0,-18.0,-16.0,0.0
576,5.967873811721803,Dodging,-334.0,1100.0,1374.0,-19.0,-29.0,-16.0
577,5.987761497497559,Dodging,-536.0,1520.0,1348.0,-14.0,-35.0,-30.0
579,4.517387390136719,Dodging,-153.0,-2178.0,-3509.0,-10.0,-39.0,29.0
580,4.538359880447388,Dodging,-138.0,-1656.0,-4478.0,-14.0,-23.0,39.0
581,4.558185338973999,Dodging,595.0,-750.0,-4987.0,-16.0,-9.0,37.0
583,4.57952356338501,Dodging,1694.0,1208.0,-5140.0,-12.0,10.0,25.0
584,4.599437713623047,Dodging,1717.0,1986.0,-4964.0,-8.0,9.0,33.0
585,4.619771480560303,Dodging,1892.0,2617.0,-4930.0,-5.0,4.0,34.0
586,4.640453338623047,Dodging,2196.0,3039.0,-5431.0,-8.0,-6.0,25.0
588,4.660346031188965,Dodging,2162.0,2837.0,-5801.0,-10.0,-9.0,16.0
589,4.681838750839233,Dodging,2102.0,2489.0,-6171.0,-11.0,-11.0,6.0
590,4.702261209487915,Dodging,1930.0,1761.0,-6786.0,-8.0,5.0,1.0
592,4.721759557723999,Dodging,1649.0,1746.0,-6541.0,-3.0,22.0,19.0
593,4.742520570755005,Dodging,1399.0,1768.0,-5827.0,-3.0,38.0,35.0
594,4.762777805328369,Dodging,1495.0,970.0,-3439.0,-20.0,54.0,-9.0
596,4.783591985702515,Dodging,2341.0,147.0,-2244.0,-27.0,34.0,-57.0
597,4.804011583328247,Dodging,2325.0,-1105.0,-2198.0,-28.0,5.0,-99.0
598,4.824496984481812,Dodging,-925.0,-2700.0,-3915.0,-11.0,37.0,-130.0
600,4.845134496688843,Dodging,-3875.0,-3075.0,-3484.0,11.0,129.0,-85.0
601,4.865020751953125,Dodging,60.0,-3943.0,3509.0,44.0,158.0,-57.0
602,4.886065006256104,Dodging,4533.0,-3786.0,5665.0,8.0,49.0,-38.0
603,4.906548500061035,Dodging,6660.0,-4320.0,6856.0,-12.0,-35.0,-39.0
605,4.9264750480651855,Dodging,3907.0,-5732.0,7246.0,-5.0,-25.0,-63.0
606,4.9472362995147705,Dodging,2668.0,-5381.0,7532.0,-2.0,-24.0,-39.0
607,4.968254804611206,Dodging,2017.0,-4627.0,7965.0,4.0,-26.0,-18.0
608,4.9843456745147705,Dodging,1813.0,-2106.0,7848.0,8.0,-30.0,10.0
610,5.004700660705566,Dodging,1403.0,-1005.0,6219.0,6.0,-25.0,24.0
611,5.024804592132568,Dodging,-1341.0,656.0,2779.0,4.0,-3.0,63.0
612,5.045974254608153,Dodging,-2534.0,1390.0,1547.0,3.0,15.0,62.0
613,5.06612229347229,Dodging,-1722.0,2646.0,1886.0,5.0,24.0,4.0
615,5.0864007472991934,Dodging,-204.0,4148.0,3687.0,6.0,0.0,-43.0
616,5.107555389404297,Dodging,368.0,4540.0,4467.0,0.0,-37.0,-31.0
617,5.1272289752960205,Dodging,-585.0,4366.0,3638.0,-4.0,-47.0,2.0
619,5.14791750907898,Dodging,-2412.0,4232.0,639.0,-2.0,-4.0,21.0
620,5.169428825378418,Dodging,-1577.0,4589.0,178.0,-5.0,6.0,4.0
621,5.189433336257935,Dodging,-522.0,4630.0,84.0,-13.0,-1.0,0.0
622,5.209538459777832,Dodging,-136.0,2938.0,-1534.0,-18.0,-6.0,11.0
624,5.229634761810303,Dodging,151.0,1907.0,-2604.0,-22.0,-1.0,7.0
625,5.250380992889403,Dodging,853.0,1085.0,-3390.0,-25.0,-4.0,5.0
626,5.271911144256592,Dodging,2164.0,297.0,-5017.0,-34.0,-8.0,23.0
627,5.291230201721191,Dodging,2705.0,566.0,-5745.0,-31.0,-2.0,40.0
629,5.311935424804688,Dodging,3511.0,1335.0,-6232.0,-23.0,-1.0,45.0
630,5.332810878753662,Dodging,3718.0,1497.0,-5763.0,-23.0,-7.0,38.0
631,5.353128433227539,Dodging,3526.0,1560.0,-5101.0,-25.0,-15.0,34.0
633,5.373807907104492,Dodging,2074.0,1954.0,-4042.0,-35.0,-14.0,30.0
634,5.393455028533936,Dodging,1097.0,2214.0,-3575.0,-36.0,-6.0,33.0
635,5.4139888286590585,Dodging,204.0,2340.0,-2415.0,-31.0,11.0,35.0
636,5.4351646900177,Dodging,-3623.0,2691.0,2496.0,-22.0,91.0,1.0
638,5.45502495765686,Dodging,-4024.0,4944.0,6198.0,-6.0,53.0,7.0
639,5.475581407546997,Dodging,-4516.0,6219.0,8514.0,6.0,29.0,21.0
640,5.495883703231812,Dodging,-2554.0,6435.0,10910.0,18.0,20.0,33.0
642,5.516794443130493,Dodging,-2004.0,5575.0,11351.0,19.0,4.0,36.0
643,5.537614822387695,Dodging,-1477.0,3306.0,9511.0,28.0,1.0,24.0
644,5.557426452636719,Dodging,-1174.0,2460.0,8559.0,35.0,-7.0,2.0
646,5.577855587005615,Dodging,-857.0,1691.0,7622.0,40.0,-20.0,-17.0
647,5.598546981811523,Dodging,-232.0,97.0,5622.0,37.0,-31.0,-32.0
648,5.6190834045410165,Dodging,203.0,-821.0,4660.0,33.0,-34.0,-37.0
650,5.639909029006957,Dodging,670.0,-1524.0,3578.0,27.0,-38.0,-45.0
651,5.6596736907958975,Dodging,910.0,-1827.0,2308.0,23.0,-41.0,-48.0
652,5.680742025375366,Dodging,796.0,-1728.0,-235.0,19.0,-29.0,-34.0
653,5.700613975524902,Dodging,628.0,-1577.0,-1195.0,17.0,-21.0,-25.0
655,5.721410036087036,Dodging,593.0,-1175.0,-2274.0,17.0,-5.0,-17.0
656,5.74260139465332,Dodging,811.0,-807.0,-2411.0,19.0,3.0,-7.0
657,5.762380361557008,Dodging,1072.0,-423.0,-2394.0,20.0,11.0,2.0
659,5.783233642578125,Dodging,922.0,263.0,-1905.0,24.0,19.0,24.0
660,5.806457042694093,Dodging,537.0,608.0,-1810.0,24.0,18.0,35.0
661,5.823709487915039,Dodging,240.0,1516.0,-2150.0,18.0,13.0,39.0
663,5.844266891479492,Dodging,328.0,1804.0,-2212.0,15.0,4.0,35.0
664,5.864474058151245,Dodging,454.0,1764.0,-2208.0,7.0,-7.0,31.0
665,5.8856236934661865,Dodging,941.0,1189.0,-1904.0,0.0,-17.0,16.0
666,5.906141996383668,Dodging,1381.0,773.0,-1521.0,-1.0,-15.0,10.0
668,5.925883531570435,Dodging,1568.0,458.0,-859.0,-5.0,-13.0,6.0
669,5.946532726287843,Dodging,128.0,705.0,916.0,-18.0,-16.0,0.0
670,5.967873811721803,Dodging,-334.0,1100.0,1374.0,-19.0,-29.0,-16.0
671,5.987761497497559,Dodging,-536.0,1520.0,1348.0,-14.0,-35.0,-30.0
673,6.007988214492798,Dodging,-147.0,2494.0,1573.0,4.0,-21.0,-32.0
674,6.028310298919678,Dodging,224.0,2312.0,1980.0,9.0,-26.0,-29.0
675,6.049474000930786,Dodging,247.0,252.0,1135.0,-9.0,-38.0,-39.0
676,6.069976568222046,Dodging,-69.0,-867.0,438.0,-7.0,-25.0,-45.0
677,6.085699796676637,Dodging,-399.0,-1727.0,197.0,-5.0,1.0,-46.0
679,6.106578588485718,Dodging,-167.0,-2520.0,1991.0,-3.0,35.0,-34.0
680,6.126776695251465,Dodging,383.0,-2825.0,3673.0,-9.0,29.0,-29.0
681,6.147861003875732,Dodging,893.0,-2827.0,4925.0,-15.0,13.0,-23.0
682,6.168315887451173,Dodging,1081.0,-2185.0,4925.0,-18.0,-11.0,-18.0
684,6.188036918640138,Dodging,580.0,-1831.0,4148.0,-21.0,-10.0,-5.0
685,6.209168434143066,Dodging,191.0,-1385.0,3302.0,-22.0,-5.0,0.0
686,6.228962182998657,Dodging,93.0,-643.0,2333.0,-19.0,7.0,-3.0
687,6.2494966983795175,Dodging,102.0,-414.0,2512.0,-18.0,9.0,0.0
688,6.270829677581787,Dodging,175.0,-190.0,2878.0,-17.0,6.0,3.0
690,6.290592908859253,Dodging,547.0,104.0,3076.0,-15.0,-3.0,10.0
691,6.311023235321045,Dodging,660.0,156.0,2929.0,-14.0,-7.0,13.0
692,6.331987857818604,Dodging,410.0,334.0,2522.0,-10.0,-10.0,18.0
693,6.352498531341553,Dodging,274.0,353.0,2257.0,-9.0,-11.0,20.0
695,6.373028755187987,Dodging,238.0,323.0,1984.0,-7.0,-12.0,19.0
696,6.392861604690553,Dodging,230.0,178.0,1565.0,-1.0,-13.0,17.0
697,6.414478778839111,Dodging,136.0,147.0,1367.0,2.0,-14.0,19.0
698,6.435099363327026,Dodging,95.0,164.0,1147.0,3.0,-14.0,20.0
700,6.45462703704834,Dodging,141.0,204.0,799.0,6.0,-13.0,16.0
701,6.475282430648804,Dodging,230.0,111.0,674.0,6.0,-14.0,14.0
702,6.495717287063599,Dodging,357.0,-11.0,511.0,5.0,-15.0,12.0
704,6.516146183013916,Dodging,463.0,-148.0,127.0,4.0,-15.0,9.0
705,6.540884494781494,Dodging,435.0,-57.0,-192.0,4.0,-14.0,8.0
706,6.560909032821655,Dodging,445.0,307.0,-890.0,6.0,-5.0,2.0
708,6.581770658493043,Dodging,483.0,474.0,-1041.0,7.0,-3.0,-1.0
709,6.603953361511231,Dodging,473.0,564.0,-1111.0,8.0,0.0,-3.0
710,6.6230506896972665,Dodging,482.0,720.0,-955.0,9.0,6.0,-9.0
711,6.642721176147461,Dodging,553.0,757.0,-712.0,8.0,7.0,-11.0
713,6.66327714920044,Dodging,563.0,763.0,-460.0,6.0,7.0,-10.0
714,6.683825731277466,Dodging,478.0,858.0,123.0,3.0,10.0,-9.0
715,6.7047157287597665,Dodging,348.0,884.0,416.0,2.0,14.0,-6.0
717,6.724593162536621,Dodging,-39.0,890.0,768.0,-4.0,24.0,-1.0
718,6.745408058166504,Dodging,-134.0,927.0,877.0,-7.0,30.0,-1.0
719,6.7658846378326425,Dodging,-19.0,1060.0,1202.0,-11.0,33.0,-7.0
720,6.7842676639556885,Dodging,57.0,1228.0,1709.0,-12.0,33.0,-6.0
721,6.8030152320861825,Dodging,35.0,1399.0,2112.0,-14.0,34.0,-2.0
723,6.822886943817139,Dodging,56.0,1564.0,2490.0,-15.0,35.0,-1.0
724,6.8438825607299805,Dodging,29.0,1784.0,3205.0,-17.0,32.0,4.0
725,6.86438512802124,Dodging,57.0,1798.0,3188.0,-18.0,32.0,9.0
727,6.884967088699341,Dodging,342.0,1684.0,2831.0,-21.0,35.0,12.0
728,6.905037879943848,Dodging,1791.0,1069.0,1378.0,-28.0,45.0,0.0
729,6.92580246925354,Dodging,2682.0,589.0,520.0,-31.0,52.0,-12.0
730,6.9461212158203125,Dodging,3288.0,119.0,-148.0,-33.0,54.0,-22.0
732,6.967257261276245,Dodging,2011.0,-59.0,-836.0,-24.0,29.0,-24.0
733,6.986716985702515,Dodging,825.0,104.0,-1398.0,-10.0,33.0,-28.0
734,7.00894021987915,Dodging,238.0,637.0,-1203.0,15.0,32.0,-28.0
735,7.028109550476074,Dodging,379.0,460.0,-353.0,27.0,25.0,-28.0
737,7.048701047897339,Dodging,632.0,253.0,796.0,35.0,22.0,-16.0
738,7.070127725601196,Dodging,2224.0,-860.0,3589.0,30.0,1.0,-1.0
739,7.089710474014282,Dodging,2988.0,-2287.0,4403.0,20.0,-14.0,-16.0
740,7.110403299331665,Dodging,3321.0,-4235.0,5178.0,16.0,-26.0,-34.0
742,7.130154609680176,Dodging,2616.0,-6772.0,6189.0,11.0,-47.0,-57.0
743,7.150887489318848,Dodging,2393.0,-6258.0,7106.0,12.0,-54.0,-71.0
744,7.172593355178832,Dodging,2449.0,-5506.0,8074.0,12.0,-67.0,-71.0
746,7.191628932952881,Dodging,1814.0,-5197.0,9021.0,2.0,-101.0,-41.0
747,7.212089061737059,Dodging,1124.0,-5270.0,8580.0,-3.0,-110.0,-41.0
748,7.233482837677003,Dodging,-480.0,-4551.0,5741.0,-11.0,-126.0,-43.0
749,7.2539193630218515,Dodging,-1312.0,-3486.0,3510.0,-15.0,-129.0,-35.0
751,7.274404048919678,Dodging,-2032.0,-2098.0,936.0,-20.0,-123.0,-29.0
752,7.293926239013673,Dodging,-3298.0,1318.0,-4028.0,-23.0,-70.0,-51.0
753,7.315572261810303,Dodging,-2960.0,2614.0,-6280.0,-41.0,-40.0,-59.0
754,7.339449644088745,Dodging,-2293.0,4266.0,-7191.0,-46.0,-15.0,-61.0
756,7.356207132339477,Dodging,-422.0,6607.0,-4084.0,6.0,27.0,-76.0
757,7.376643657684326,Dodging,945.0,6627.0,-279.0,14.0,28.0,-41.0
758,7.3963186740875235,Dodging,1856.0,6881.0,3265.0,10.0,34.0,-2.0
760,7.417107343673706,Dodging,1721.0,5766.0,6080.0,-11.0,38.0,40.0
761,7.438323497772218,Dodging,1711.0,4967.0,5828.0,-17.0,29.0,51.0
762,7.457786321640015,Dodging,1776.0,3017.0,5224.0,-16.0,28.0,53.0
764,7.478319644927978,Dodging,1781.0,1701.0,5037.0,-21.0,28.0,54.0
767,6.007988214492798,Sprinting,-147.0,2494.0,1573.0,4.0,-21.0,-32.0
768,6.028310298919678,Sprinting,224.0,2312.0,1980.0,9.0,-26.0,-29.0
769,6.049474000930786,Sprinting,247.0,252.0,1135.0,-9.0,-38.0,-39.0
770,6.069976568222046,Sprinting,-69.0,-867.0,438.0,-7.0,-25.0,-45.0
771,6.085699796676637,Sprinting,-399.0,-1727.0,197.0,-5.0,1.0,-46.0
773,6.106578588485718,Sprinting,-167.0,-2520.0,1991.0,-3.0,35.0,-34.0
774,6.126776695251465,Sprinting,383.0,-2825.0,3673.0,-9.0,29.0,-29.0
775,6.147861003875732,Sprinting,893.0,-2827.0,4925.0,-15.0,13.0,-23.0
776,6.168315887451173,Sprinting,1081.0,-2185.0,4925.0,-18.0,-11.0,-18.0
778,6.188036918640138,Sprinting,580.0,-1831.0,4148.0,-21.0,-10.0,-5.0
779,6.209168434143066,Sprinting,191.0,-1385.0,3302.0,-22.0,-5.0,0.0
780,6.228962182998657,Sprinting,93.0,-643.0,2333.0,-19.0,7.0,-3.0
781,6.2494966983795175,Sprinting,102.0,-414.0,2512.0,-18.0,9.0,0.0
782,6.270829677581787,Sprinting,175.0,-190.0,2878.0,-17.0,6.0,3.0
784,6.290592908859253,Sprinting,547.0,104.0,3076.0,-15.0,-3.0,10.0
785,6.311023235321045,Sprinting,660.0,156.0,2929.0,-14.0,-7.0,13.0
786,6.331987857818604,Sprinting,410.0,334.0,2522.0,-10.0,-10.0,18.0
787,6.352498531341553,Sprinting,274.0,353.0,2257.0,-9.0,-11.0,20.0
789,6.373028755187987,Sprinting,238.0,323.0,1984.0,-7.0,-12.0,19.0
790,6.392861604690553,Sprinting,230.0,178.0,1565.0,-1.0,-13.0,17.0
791,6.414478778839111,Sprinting,136.0,147.0,1367.0,2.0,-14.0,19.0
792,6.435099363327026,Sprinting,95.0,164.0,1147.0,3.0,-14.0,20.0
794,6.45462703704834,Sprinting,141.0,204.0,799.0,6.0,-13.0,16.0
795,6.475282430648804,Sprinting,230.0,111.0,674.0,6.0,-14.0,14.0
796,6.495717287063599,Sprinting,357.0,-11.0,511.0,5.0,-15.0,12.0
798,6.516146183013916,Sprinting,463.0,-148.0,127.0,4.0,-15.0,9.0
799,6.540884494781494,Sprinting,435.0,-57.0,-192.0,4.0,-14.0,8.0
800,6.560909032821655,Sprinting,445.0,307.0,-890.0,6.0,-5.0,2.0
802,6.581770658493043,Sprinting,483.0,474.0,-1041.0,7.0,-3.0,-1.0
803,6.603953361511231,Sprinting,473.0,564.0,-1111.0,8.0,0.0,-3.0
804,6.6230506896972665,Sprinting,482.0,720.0,-955.0,9.0,6.0,-9.0
805,6.642721176147461,Sprinting,553.0,757.0,-712.0,8.0,7.0,-11.0
807,6.66327714920044,Sprinting,563.0,763.0,-460.0,6.0,7.0,-10.0
808,6.683825731277466,Sprinting,478.0,858.0,123.0,3.0,10.0,-9.0
809,6.7047157287597665,Sprinting,348.0,884.0,416.0,2.0,14.0,-6.0
811,6.724593162536621,Sprinting,-39.0,890.0,768.0,-4.0,24.0,-1.0
812,6.745408058166504,Sprinting,-134.0,927.0,877.0,-7.0,30.0,-1.0
813,6.7658846378326425,Sprinting,-19.0,1060.0,1202.0,-11.0,33.0,-7.0
814,6.7842676639556885,Sprinting,57.0,1228.0,1709.0,-12.0,33.0,-6.0
815,6.8030152320861825,Sprinting,35.0,1399.0,2112.0,-14.0,34.0,-2.0
817,6.822886943817139,Sprinting,56.0,1564.0,2490.0,-15.0,35.0,-1.0
818,6.8438825607299805,Sprinting,29.0,1784.0,3205.0,-17.0,32.0,4.0
819,6.86438512802124,Sprinting,57.0,1798.0,3188.0,-18.0,32.0,9.0
821,6.884967088699341,Sprinting,342.0,1684.0,2831.0,-21.0,35.0,12.0
822,6.905037879943848,Sprinting,1791.0,1069.0,1378.0,-28.0,45.0,0.0
