time,High_level,linear_acc.x,linear_acc.y,linear_acc.z
11.5834093094,Inactive,-5656.0,5384.0,1894.0
11.604146719000001,Inactive,-4727.0,4842.0,5447.0
11.6242878437,Inactive,-4722.0,4883.0,5903.0
11.6462831497,Inactive,-4886.0,5505.0,6170.0
11.6651771069,Inactive,-4796.0,6934.0,6526.0
11.6859610081,Inactive,-4270.0,6999.0,6766.0
11.7070889473,Inactive,-2694.0,6840.0,5663.0
11.7267019749,Inactive,-1348.0,6314.0,3674.0
11.7486138344,Inactive,-198.0,4716.0,1411.0
11.7673954964,Inactive,356.0,-519.0,-808.0
11.7889740467,Inactive,365.0,-2715.0,-1748.0
11.809242248499999,Inactive,671.0,-3947.0,-3779.0
11.828905582400001,Inactive,150.0,-3428.0,-7739.0
11.849445104600001,Inactive,-877.0,-2256.0,-7511.0
11.8711645603,Inactive,-389.0,-1102.0,-6583.0
11.890604496,Inactive,3043.0,2233.0,-2012.0
11.912497282,Inactive,4211.0,2392.0,1787.0
11.9271090031,Inactive,584.0,1086.0,8222.0
11.9481482506,Inactive,384.0,2004.0,7058.0
11.9680683613,Inactive,742.0,3177.0,3870.0
11.9892048836,Inactive,-663.0,4665.0,648.0
12.0099992752,Inactive,-1138.0,4256.0,748.0
12.0298094749,Inactive,-1111.0,3409.0,1158.0
12.050184726700001,Inactive,-1039.0,2048.0,1426.0
12.070738554000002,Inactive,-1034.0,1714.0,780.0
12.090995073299998,Inactive,-931.0,1517.0,-348.0
12.1164591312,Inactive,-379.0,1721.0,-3026.0
12.132276535,Inactive,-201.0,2007.0,-3771.0
12.153131008099999,Inactive,-383.0,2116.0,-3841.0
12.1732532978,Inactive,-1245.0,1634.0,-2597.0
12.1935360432,Inactive,-1502.0,1193.0,-1758.0
12.214060545,Inactive,-1430.0,1323.0,-1020.0
12.234444856600001,Inactive,-506.0,1698.0,14.0
12.2553150654,Inactive,771.0,2132.0,1385.0
12.276672601700001,Inactive,3747.0,4140.0,4666.0
12.2958257198,Inactive,4447.0,4638.0,5114.0
12.316394329100001,Inactive,4088.0,4429.0,4163.0
12.3367893696,Inactive,4448.0,3913.0,4150.0
12.3573174477,Inactive,4988.0,2679.0,4359.0
12.379644393900001,Inactive,4709.0,3547.0,3862.0
12.3983709812,Inactive,2828.0,3287.0,2274.0
12.4199323654,Inactive,1538.0,2647.0,1045.0
12.4399430752,Inactive,157.0,2723.0,-1552.0
12.460096359300001,Inactive,177.0,3018.0,-2172.0
12.480630397799999,Inactive,530.0,3280.0,-2124.0
12.5006079674,Running,1861.0,3541.0,-773.0
12.521985530899999,Running,2437.0,3558.0,-72.0
12.5420954227,Running,2626.0,3512.0,369.0
12.5618739128,Running,2003.0,3495.0,935.0
12.5825815201,Running,1404.0,3371.0,1305.0
12.6028578281,Running,904.0,3152.0,1562.0
12.6235232353,Running,260.0,2654.0,1159.0
12.6455264091,Running,132.0,2482.0,797.0
12.6646745205,Running,148.0,2422.0,535.0
12.685695409800001,Running,196.0,2900.0,244.0
12.7069597244,Running,203.0,3295.0,275.0
12.725986003900001,Running,672.0,3637.0,228.0
12.7471575737,Running,928.0,3610.0,244.0
12.7668311596,Running,951.0,3463.0,269.0
12.7883865833,Running,356.0,3068.0,182.0
12.807904958699998,Running,-218.0,2918.0,504.0
12.8282833099,Running,-837.0,2790.0,892.0
12.8494036198,Running,-1266.0,2718.0,1139.0
12.869218587899999,Running,-1106.0,2743.0,1099.0
12.8898801804,Running,-930.0,2690.0,1015.0
12.911639213599999,Running,-840.0,2465.0,718.0
12.9311170578,Running,-853.0,2435.0,728.0
12.951918363599999,Running,-1011.0,2473.0,808.0
12.9721293449,Running,-876.0,2609.0,652.0
12.992099762,Running,-799.0,2715.0,556.0
13.0096819401,Running,-949.0,2666.0,1351.0
13.0289590359,Running,-768.0,2547.0,1647.0
13.050174236300002,Running,-485.0,2378.0,1519.0
13.070360183699998,Running,-332.0,2322.0,1166.0
13.0903992653,Running,-439.0,2203.0,1213.0
13.1120371819,Running,-369.0,2113.0,1393.0
13.131649017300001,Running,305.0,2197.0,1879.0
13.152455568299999,Running,442.0,2217.0,1904.0
13.1730585098,Running,373.0,2143.0,1727.0
13.1928431988,Running,-62.0,1956.0,1307.0
13.2132148743,Running,-303.0,1989.0,1356.0
13.233619451500001,Running,-489.0,2195.0,1657.0
13.255872249600001,Running,-463.0,2178.0,1466.0
13.2755348682,Running,-439.0,2038.0,1099.0
13.2950463295,Running,-814.0,1826.0,501.0
13.315666198699999,Running,-1248.0,1884.0,395.0
13.336278438599999,Running,-1602.0,2005.0,321.0
13.3568041325,Running,-1687.0,2249.0,367.0
13.378305196800001,Running,-1459.0,2429.0,626.0
13.3978643417,Running,-1205.0,2527.0,887.0
13.4182622433,Running,-1223.0,2065.0,790.0
13.4392902851,Running,-1427.0,1758.0,366.0
13.4592385292,Running,-1218.0,1393.0,-475.0
13.4798464775,Running,-883.0,1182.0,-622.0
13.499940633800001,Running,-613.0,1091.0,-390.0
13.520527124400001,Running,-206.0,1722.0,800.0
13.5413663387,Running,-25.0,1873.0,832.0
13.561334133099999,Running,43.0,1770.0,407.0
13.5826256275,Running,-105.0,1882.0,205.0
13.603520393399998,Running,-141.0,2127.0,469.0
13.62286973,Running,-107.0,2512.0,897.0
13.6441965103,Running,238.0,3103.0,1602.0
13.6641840935,Running,548.0,3042.0,1268.0
13.6848044395,Running,687.0,2918.0,733.0
13.7057619095,Running,201.0,3064.0,93.0
13.7255904675,Running,-110.0,3040.0,-279.0
13.7460606098,Running,-334.0,2661.0,-1982.0
13.766290426300001,Running,-312.0,2514.0,-3017.0
13.7873826027,Running,-142.0,2558.0,-3730.0
13.8074023724,Running,747.0,3162.0,-3817.0
13.828941583599999,Running,1125.0,3427.0,-3527.0
13.8482029438,Running,1355.0,3585.0,-3261.0
13.868602514300001,Running,1677.0,3272.0,-1940.0
13.8894765377,Running,2086.0,3428.0,-428.0
13.910527229300001,Running,2768.0,4021.0,1959.0
13.9301736355,Running,3362.0,4977.0,5036.0
13.9507455826,Running,3814.0,5501.0,5629.0
13.9713866711,Running,5413.0,5419.0,6026.0
13.9914534092,Running,5948.0,4467.0,6096.0
14.0123903751,Running,5436.0,2428.0,4874.0
14.0323677063,Running,3630.0,-1443.0,-1546.0
14.0540025234,Running,2066.0,-1987.0,-5325.0
14.074795961400001,Running,-1066.0,-2308.0,-8106.0
14.0948243141,Running,-7947.0,-2626.0,-8978.0
14.1144556999,Running,-8453.0,-1575.0,-7215.0
14.1351513863,Running,-6223.0,843.0,-1627.0
14.155462265,Running,-5217.0,2917.0,1633.0
14.17684865,Running,-5543.0,4461.0,4754.0
14.1963641644,Running,-6125.0,6787.0,7161.0
14.2171897888,Running,-6488.0,6187.0,6747.0
14.2377989292,Running,-6233.0,5026.0,5695.0
14.258243084,Running,-5660.0,4240.0,4690.0
14.2788009644,Running,-5339.0,4035.0,4738.0
14.298631191300002,Running,-4653.0,3482.0,4480.0
14.3191537857,Running,-386.0,3324.0,1966.0
14.3409459591,Running,1022.0,3726.0,-7.0
14.3600943089,Running,1659.0,2449.0,-4924.0
14.382437467599999,Running,908.0,1281.0,-6922.0
14.402841806400001,Running,-270.0,-693.0,-8117.0
14.4220130444,Running,-849.0,-789.0,-7925.0
14.4423623085,Running,-443.0,174.0,-5023.0
14.462826728800001,Running,-50.0,-1062.0,-1727.0
14.483452081700001,Running,2150.0,-3739.0,3069.0
14.5035071373,Running,3505.0,-1588.0,4625.0
14.524189233800001,Running,3453.0,-2149.0,5445.0
14.5453052521,Running,1335.0,-2044.0,4499.0
14.5648334026,Running,1220.0,-787.0,3591.0
14.5857605934,Running,1080.0,-55.0,2623.0
14.6070930958,Running,971.0,3122.0,-74.0
14.6272511482,Running,914.0,4460.0,-1268.0
14.6479487419,Running,818.0,4027.0,-5022.0
14.6680114269,Running,466.0,2765.0,-7211.0
14.688069820399999,Running,-394.0,2742.0,-7686.0
14.7093501091,Running,-2352.0,2341.0,-5590.0
14.7291405201,Running,-2920.0,908.0,-4923.0
14.7493770123,Running,-3900.0,-1762.0,-4427.0
14.7697479725,Running,-2916.0,-10186.0,-4775.0
14.790438413599999,Running,-2167.0,-9290.0,-1509.0
14.812664270399999,Running,-3128.0,-4839.0,3210.0
14.8271684647,Running,-1889.0,-589.0,7282.0
14.848459005399999,Running,-621.0,-1460.0,5053.0
14.868914365799998,Running,826.0,317.0,639.0
14.888645887400001,Running,1462.0,1100.0,-255.0
14.9091906548,Running,1331.0,1136.0,-1160.0
14.9294140339,Running,-233.0,1021.0,-2079.0
14.9499545097,Running,-323.0,800.0,-2132.0
14.9706439972,Running,-222.0,890.0,-1958.0
14.9912109375,Running,-913.0,1820.0,366.0
15.013057231900001,Running,-1159.0,1883.0,1557.0
15.0318236351,Running,-1029.0,1815.0,2154.0
15.0540509224,Running,315.0,1832.0,1138.0
15.0738883018,Running,-6.0,1964.0,-257.0
15.093196868900002,Running,-2354.0,1724.0,-3469.0
15.1141650677,Running,1534.0,772.0,-6008.0
15.1354472637,Running,3112.0,-516.0,-5280.0
15.1549398899,Running,-99.0,-3178.0,719.0
15.175261020699999,Running,-798.0,-5369.0,3556.0
15.195563316300001,Running,1529.0,-7529.0,3530.0
15.216175079300001,Running,5662.0,-7456.0,3504.0
15.237213134800001,Running,4724.0,-5771.0,3892.0
15.258483648299999,Running,2254.0,-4281.0,3298.0
15.2794182301,Running,-1590.0,-1599.0,1341.0
15.2979664803,Running,-1344.0,-611.0,537.0
15.3191351891,Running,-388.0,-461.0,-963.0
15.339900732,Running,1244.0,-1464.0,-3228.0
15.3599689007,Running,2145.0,-1029.0,-3861.0
15.381308555599999,Running,3585.0,1398.0,-3790.0
15.401200771300001,Running,3699.0,2258.0,-3195.0
15.4210114479,Running,3415.0,2526.0,-2245.0
15.442799091300001,Running,2125.0,2394.0,906.0
15.4618234634,Running,1187.0,2311.0,2563.0
15.4824652672,Running,159.0,2338.0,3803.0
15.5027561188,Inactive,-358.0,3162.0,4611.0
15.5236101151,Inactive,431.0,3517.0,4357.0
15.5440411568,Inactive,1199.0,3689.0,4148.0
15.564789772000001,Inactive,1606.0,3625.0,2992.0
15.584726572000001,Inactive,360.0,3391.0,2535.0
15.6080751419,Inactive,-1498.0,2672.0,2367.0
15.625671148299999,Inactive,-1117.0,-1107.0,1472.0
15.6471097469,Inactive,358.0,-3416.0,811.0
15.6669573784,Inactive,3227.0,-6079.0,1158.0
15.6876454353,Inactive,3816.0,-5657.0,1970.0
15.7082464695,Inactive,3719.0,-4814.0,2652.0
15.7281782627,Inactive,2744.0,-3188.0,2590.0
15.749078989000001,Inactive,2538.0,-2559.0,1958.0
15.7693314552,Inactive,2550.0,-2150.0,1045.0
15.789650917100001,Inactive,2790.0,-1529.0,-1018.0
15.810364484800001,Inactive,2820.0,-1416.0,-1719.0
15.8305873871,Inactive,2653.0,-1310.0,-2103.0
15.852778196300001,Inactive,2111.0,-853.0,-1804.0
15.872450828599998,Inactive,1903.0,-589.0,-1291.0
15.892084837,Inactive,1734.0,-322.0,-197.0
15.908943176300001,Inactive,1814.0,-391.0,337.0
15.928842783,Inactive,1930.0,-455.0,810.0
15.949380636199999,Inactive,2298.0,-436.0,1545.0
15.9709935188,Inactive,2422.0,-269.0,1867.0
15.9903156757,Inactive,2389.0,32.0,2383.0
16.0114207268,Inactive,1563.0,984.0,2484.0
16.0315830708,Inactive,1071.0,1230.0,2106.0
16.0530512333,Inactive,907.0,1137.0,1733.0
16.0726134777,Inactive,1342.0,140.0,1274.0
16.093911171,Inactive,1739.0,-392.0,958.0
16.1131711006,Inactive,2042.0,-687.0,561.0
16.134395360899997,Inactive,1921.0,-451.0,-436.0
16.1545829773,Inactive,1493.0,-422.0,-722.0
16.175078153599998,Inactive,1008.0,-1019.0,-13.0
16.1949534416,Inactive,891.0,-1139.0,691.0
16.215616941500002,Inactive,727.0,-782.0,1342.0
16.2363173962,Inactive,1021.0,-2.0,2666.0
16.2564022541,Inactive,1170.0,176.0,3139.0
16.2769305706,Inactive,1206.0,216.0,3318.0
16.2978613377,Inactive,1229.0,343.0,3207.0
16.3182387352,Inactive,1349.0,549.0,2830.0
16.3391993046,Inactive,1521.0,725.0,2203.0
16.3593695164,Inactive,2069.0,896.0,555.0
16.379542827599998,Inactive,2376.0,821.0,-219.0
16.4005177021,Inactive,2496.0,660.0,-755.0
16.4219505787,Inactive,2309.0,380.0,-1033.0
16.4411702156,Inactive,1997.0,374.0,-908.0
16.4614548683,Inactive,933.0,344.0,-433.0
16.4866988659,Inactive,563.0,-93.0,34.0
16.5076093674,Inactive,583.0,-1134.0,889.0
16.526982069000002,Inactive,18.0,-3297.0,3532.0
16.5474865437,Inactive,97.0,-3518.0,4231.0
16.5697696209,Inactive,-428.0,-2544.0,3095.0
16.5887317657,Inactive,-1370.0,-2267.0,2030.0
16.610134124800002,Inactive,-1188.0,-2718.0,1090.0
16.625756979000002,Inactive,761.0,-3362.0,1004.0
16.646016836199998,Inactive,1404.0,-2898.0,1229.0
16.6664729118,Inactive,1657.0,-2192.0,1116.0
16.6867489815,Inactive,1230.0,-1414.0,-145.0
16.7077071667,Inactive,937.0,-1516.0,-612.0
16.727530241,Inactive,833.0,-1925.0,-646.0
16.748595953,Inactive,927.0,-2716.0,255.0
16.7684612274,Inactive,1172.0,-2599.0,830.0
16.791049003599998,Inactive,1579.0,-2004.0,1282.0
16.8100700378,Running,1472.0,-1699.0,1422.0
16.8303143978,Running,1250.0,-1461.0,1494.0
16.8508012295,Running,1126.0,-1149.0,1305.0
16.8717830181,Running,1339.0,-577.0,687.0
16.8913629055,Running,1487.0,-397.0,502.0
16.9128563404,Running,1628.0,-400.0,543.0
16.932332754100003,Running,1662.0,-423.0,776.0
16.954549551,Running,1676.0,-474.0,1013.0
16.974143743499997,Running,1661.0,-620.0,1138.0
16.9951543808,Running,1656.0,-678.0,1084.0
17.014311552,Running,1549.0,-649.0,966.0
17.0351104736,Running,1647.0,-703.0,835.0
17.0551609993,Running,1752.0,-806.0,938.0
17.076497793199998,Running,1808.0,-840.0,1060.0
17.0960941315,Running,1742.0,-825.0,1139.0
17.1169571877,Running,1709.0,-835.0,1044.0
17.1373722553,Running,1758.0,-764.0,890.0
17.1575682163,Running,1789.0,-661.0,866.0
17.178223133099998,Running,1814.0,-585.0,837.0
17.1996879578,Running,1711.0,-604.0,762.0
17.2199532986,Running,1629.0,-657.0,741.0
17.2415144444,Running,1499.0,-658.0,830.0
17.2600038052,Running,1306.0,-705.0,1085.0
17.281730175,Running,1258.0,-734.0,1155.0
17.301050186199998,Running,1199.0,-747.0,1263.0
17.323476553,Running,1167.0,-705.0,1206.0
17.3432757854,Running,1156.0,-666.0,1068.0
17.362293005,Running,1165.0,-550.0,941.0
17.3829219341,Running,1148.0,-468.0,942.0
17.403329849200002,Running,1134.0,-443.0,934.0
17.4243705273,Running,1188.0,-425.0,962.0
17.444807291,Running,1187.0,-362.0,998.0
17.4648535252,Running,1126.0,-326.0,1035.0
17.4852619171,Running,1035.0,-366.0,1165.0
17.506159544000003,Running,947.0,-371.0,1096.0
17.5262115002,Running,966.0,-421.0,1026.0
17.5477161407,Running,1020.0,-401.0,1137.0
17.5677134991,Running,1038.0,-368.0,1171.0
17.5876238346,Running,1019.0,-397.0,1083.0
17.608943224,Running,1028.0,-394.0,1017.0
17.6286044121,Running,1032.0,-358.0,977.0
17.6490151882,Running,1060.0,-297.0,947.0
17.6697385311,Running,1076.0,-306.0,953.0
17.6901125908,Running,1101.0,-335.0,989.0
17.707374811199998,Running,1050.0,-334.0,1073.0
17.7271723747,Running,987.0,-235.0,1060.0
17.7475888729,Running,957.0,-140.0,1008.0
17.7681291103,Running,965.0,-45.0,930.0
17.7887320518,Running,977.0,-93.0,938.0
17.8091702461,Running,1001.0,-209.0,956.0
17.8294224739,Running,1040.0,-185.0,912.0
17.8499577045,Running,1033.0,-84.0,852.0
17.8708090782,Running,1005.0,71.0,780.0
17.8908760548,Running,1056.0,80.0,943.0
17.911917448,Running,1123.0,33.0,1182.0
17.931656599,Running,1219.0,-62.0,1494.0
17.9535005093,Running,1306.0,-35.0,1471.0
17.9736163616,Running,1272.0,40.0,1209.0
17.9937336445,Running,1291.0,11.0,458.0
18.014679193499997,Running,1318.0,-12.0,547.0
18.0344028473,Running,1288.0,47.0,745.0
18.054574728,Running,1202.0,75.0,1004.0
18.0756773949,Running,1128.0,-73.0,951.0
18.0955672264,Running,1026.0,-352.0,513.0
18.116127729400002,Running,986.0,-329.0,204.0
18.1365535259,Running,1029.0,-346.0,-107.0
18.1577022076,Running,1690.0,-552.0,-280.0
18.1780555248,Running,1866.0,-649.0,-398.0
18.1985309124,Running,1608.0,-701.0,-828.0
20.7103173733,Inactive,2493.0,207.0,5196.0
20.7292516232,Inactive,4753.0,167.0,3678.0
20.7499821186,Inactive,5477.0,83.0,2683.0
20.773421526,Inactive,3485.0,460.0,2472.0
20.7907066345,Inactive,2151.0,393.0,2395.0
20.8130083084,Inactive,417.0,-382.0,871.0
20.832018137000002,Inactive,176.0,-553.0,-117.0
20.8527348042,Inactive,455.0,-698.0,-1087.0
20.8727989197,Inactive,1872.0,-478.0,-1911.0
20.8930571079,Inactive,2508.0,-141.0,-1633.0
20.913994789100002,Inactive,2705.0,183.0,-1113.0
20.934006214100002,Inactive,1696.0,308.0,-816.0
20.955422639800002,Inactive,808.0,129.0,-1146.0
20.977015018499998,Inactive,156.0,145.0,-1366.0
20.9958286285,Inactive,78.0,1741.0,-775.0
21.0160024166,Inactive,160.0,2423.0,224.0
21.0363135338,Inactive,1931.0,3783.0,3661.0
21.0574243069,Inactive,2144.0,3677.0,5190.0
21.0783326626,Inactive,2283.0,3317.0,6157.0
21.098017930999998,Inactive,2978.0,3677.0,5034.0
21.1185829639,Inactive,3382.0,4222.0,3519.0
21.1396977901,Inactive,3744.0,4438.0,2282.0
21.159832716,Inactive,3751.0,4141.0,588.0
21.1801395416,Inactive,3420.0,3740.0,-171.0
21.2002213001,Inactive,3052.0,3217.0,-890.0
21.2213425636,Inactive,2829.0,2450.0,-1758.0
21.2418427467,Inactive,2951.0,2488.0,-1906.0
21.2617378235,Inactive,2970.0,2547.0,-2066.0
21.2827060223,Inactive,2544.0,2393.0,-1798.0
21.3026947975,Inactive,2208.0,2056.0,-1300.0
21.3230888844,Inactive,1991.0,1463.0,-187.0
21.3437817097,Inactive,2246.0,1440.0,85.0
21.364269495,Inactive,2496.0,1574.0,200.0
21.3845560551,Inactive,2699.0,1705.0,300.0
21.4055452347,Inactive,2558.0,1679.0,505.0
21.4262583256,Inactive,2354.0,1766.0,912.0
21.4465608597,Inactive,2275.0,2340.0,1561.0
21.4665949345,Inactive,2335.0,2623.0,1503.0
21.4873874187,Inactive,2394.0,2690.0,1266.0
21.507524490399998,Inactive,2736.0,2669.0,1012.0
21.5280237198,Inactive,2829.0,2778.0,1065.0
21.5487487316,Inactive,2403.0,3044.0,1770.0
21.5691027641,Inactive,2357.0,2957.0,1875.0
21.589656591399997,Inactive,2378.0,2864.0,1625.0
21.6106593609,Inactive,2121.0,2388.0,1060.0
21.630200386,Inactive,2004.0,1942.0,1036.0
21.651501894000003,Inactive,1976.0,1514.0,1057.0
21.6723237038,Inactive,2021.0,1043.0,1239.0
21.6930015087,Inactive,2088.0,1062.0,1319.0
21.7132587433,Inactive,2167.0,1197.0,1317.0
21.7328307629,Inactive,2045.0,1149.0,1262.0
21.7543418407,Inactive,1929.0,1012.0,1312.0
21.774617671999998,Inactive,1934.0,928.0,1356.0
21.794354438800003,Inactive,1878.0,935.0,1396.0
21.8148167133,Inactive,1820.0,999.0,1304.0
21.8354318142,Inactive,1877.0,993.0,1145.0
21.8561341763,Inactive,1834.0,937.0,1150.0
21.878480911300002,Inactive,1797.0,882.0,1130.0
21.8964500427,Inactive,1766.0,970.0,1056.0
21.9170174599,Inactive,1751.0,1068.0,1046.0
21.9382879734,Inactive,1726.0,1257.0,1116.0
21.9582290649,Inactive,1740.0,1382.0,1123.0
21.9785892963,Inactive,1739.0,1413.0,1148.0
22.0000050068,Inactive,1694.0,1300.0,1183.0
22.0198996067,Inactive,1631.0,1331.0,1101.0
22.1182050705,Inactive,1513.0,1246.0,1047.0
22.1394379139,Inactive,1549.0,1260.0,1154.0
22.1587092876,Inactive,1571.0,1314.0,1196.0
22.179836273200003,Inactive,1519.0,1422.0,1187.0
22.199917554899997,Inactive,1537.0,1418.0,1180.0
22.2207384109,Inactive,1555.0,1431.0,1138.0
22.2416582108,Inactive,1457.0,1590.0,1028.0
22.2611064911,Inactive,1523.0,1628.0,991.0
22.2818496227,Inactive,1413.0,1629.0,1080.0
22.3019664288,Inactive,1444.0,1561.0,974.0
22.3228621483,Inactive,1546.0,1559.0,1060.0
22.343711376199998,Inactive,1680.0,1556.0,1273.0
22.363684415799998,Inactive,1691.0,1523.0,1251.0
22.3839979172,Inactive,1598.0,1516.0,1113.0
22.4051375389,Inactive,1484.0,1397.0,797.0
22.4248890877,Inactive,1570.0,1265.0,761.0
22.4454469681,Inactive,1706.0,1065.0,700.0
22.4669108391,Inactive,1715.0,481.0,131.0
22.4883494377,Inactive,1632.0,417.0,-400.0
22.5079016685,Inactive,1666.0,796.0,-1050.0
22.5271823406,Inactive,2009.0,2202.0,-1690.0
22.5484418869,Inactive,2183.0,2444.0,-1174.0
22.5682516098,Inactive,2482.0,2087.0,-122.0
22.5898032188,Inactive,3071.0,1176.0,1511.0
22.6102530956,Inactive,3105.0,1304.0,1107.0
22.629770040500002,Inactive,2725.0,2562.0,-347.0
22.6504228115,Inactive,2690.0,3002.0,-434.0
22.671108007399997,Inactive,2756.0,3088.0,44.0
22.6918349266,Inactive,2765.0,2626.0,892.0
25.408666610700003,Running,487.0,-1963.0,-524.0
25.4272823334,Running,526.0,-1948.0,-795.0
25.448425293000003,Running,362.0,-1823.0,-689.0
25.4682548046,Running,81.0,-1754.0,-169.0
25.4890270233,Running,-151.0,-1905.0,647.0
25.510254383099998,Running,-446.0,-2075.0,1520.0
25.5296700001,Running,-376.0,-2630.0,2186.0
25.550096035,Running,46.0,-2799.0,1948.0
25.570993185,Running,567.0,-2572.0,977.0
25.591138601300003,Running,622.0,-2391.0,478.0
25.6131038666,Running,541.0,-2334.0,165.0
25.6322422028,Running,111.0,-2527.0,306.0
25.6539275646,Running,5.0,-2570.0,556.0
25.67385602,Running,-28.0,-2558.0,852.0
25.6939785481,Running,145.0,-2579.0,1313.0
25.714010715500002,Running,194.0,-2362.0,1326.0
25.7343451977,Running,202.0,-2090.0,1325.0
25.755109310199998,Running,215.0,-1908.0,1324.0
25.776106357600003,Running,304.0,-1683.0,1289.0
25.798059940300003,Running,591.0,-1225.0,1116.0
25.816434145,Running,593.0,-1182.0,958.0
25.8372223377,Running,520.0,-1289.0,796.0
25.8572494984,Running,347.0,-1433.0,700.0
25.875108242,Running,321.0,-1382.0,659.0
25.8943209648,Running,314.0,-1352.0,655.0
25.9147868156,Running,348.0,-1387.0,641.0
25.9350335598,Running,431.0,-1393.0,810.0
25.956382513,Running,478.0,-1365.0,1008.0
25.9759993553,Running,469.0,-1333.0,1161.0
25.997125148800002,Running,445.0,-1358.0,1207.0
26.0169789791,Running,460.0,-1457.0,1179.0
26.038789749099998,Running,469.0,-1472.0,1126.0
26.057888030999997,Running,473.0,-1456.0,1065.0
26.0797986984,Running,522.0,-1348.0,1101.0
26.099064827,Running,549.0,-1378.0,1184.0
26.131890773800002,Running,779.0,-828.0,1250.0
26.1527540684,Running,760.0,-825.0,1261.0
26.1759727001,Running,748.0,-801.0,1235.0
26.193543195700002,Running,720.0,-777.0,1201.0
26.2141222954,Running,669.0,-785.0,1167.0
26.234238863,Running,636.0,-809.0,1166.0
26.256005048800002,Running,644.0,-844.0,1177.0
26.278664827300002,Running,713.0,-847.0,1226.0
26.29545784,Running,732.0,-811.0,1241.0
26.318646430999998,Running,719.0,-794.0,1259.0
26.3364093304,Running,732.0,-746.0,1275.0
26.3569424152,Running,689.0,-655.0,1205.0
26.3783843517,Running,697.0,-677.0,1094.0
26.3978309631,Running,740.0,-802.0,1278.0
26.4183387756,Running,745.0,-743.0,1317.0
26.4398291111,Running,694.0,-663.0,1231.0
26.4594199657,Running,688.0,-637.0,1189.0
26.480596065500002,Running,710.0,-616.0,1170.0
26.5002248287,Inactive,708.0,-636.0,1200.0
26.5211825371,Inactive,686.0,-677.0,1228.0
26.542081594499997,Inactive,688.0,-694.0,1271.0
26.561818599699997,Inactive,716.0,-663.0,1283.0
26.582429647399998,Inactive,724.0,-658.0,1285.0
26.6028678417,Inactive,757.0,-643.0,1289.0
26.6233100891,Inactive,839.0,-558.0,1268.0
26.644354105,Inactive,848.0,-557.0,1244.0
26.6651725769,Inactive,855.0,-608.0,1149.0
26.6845831871,Inactive,879.0,-621.0,1140.0
26.7061936855,Inactive,895.0,-611.0,1162.0
26.7255179882,Inactive,852.0,-623.0,1213.0
26.746060848200003,Inactive,846.0,-724.0,1291.0
26.766573905900003,Inactive,840.0,-898.0,1423.0
26.7876467705,Inactive,757.0,-1287.0,1658.0
26.808104991900002,Inactive,714.0,-1361.0,1765.0
26.827901601799997,Inactive,801.0,-1317.0,1748.0
26.8485925198,Inactive,1001.0,-1083.0,1476.0
26.8693373203,Inactive,1158.0,-1157.0,1705.0
26.8900902271,Inactive,1191.0,-1252.0,2048.0
26.911899805100003,Inactive,927.0,-1382.0,2196.0
26.9315993786,Inactive,801.0,-1407.0,1989.0
26.946968555500003,Inactive,749.0,-1209.0,1675.0
26.9675910473,Inactive,782.0,-1053.0,1716.0
26.9877855778,Inactive,835.0,-857.0,1848.0
27.0088326931,Inactive,767.0,-78.0,2244.0
27.0286443233,Inactive,578.0,399.0,1751.0
27.0497796535,Inactive,768.0,474.0,867.0
27.072374343899998,Inactive,1574.0,546.0,804.0
27.0946207047,Inactive,1387.0,598.0,1428.0
27.114765405700002,Inactive,279.0,419.0,2363.0
27.1351816654,Inactive,98.0,307.0,2440.0
27.1558525562,Inactive,373.0,321.0,2191.0
27.1768028736,Inactive,1355.0,323.0,1210.0
27.1966307163,Inactive,1641.0,293.0,985.0
27.217236280399998,Inactive,1709.0,244.0,1240.0
27.238582372699998,Inactive,1445.0,279.0,2157.0
27.2580785751,Inactive,1408.0,376.0,2307.0
27.2798550129,Inactive,1626.0,488.0,1927.0
27.2989120483,Inactive,1808.0,334.0,1643.0
27.3201544285,Inactive,1881.0,321.0,1426.0
27.340198516799997,Inactive,2008.0,198.0,649.0
27.360391378400003,Inactive,1957.0,201.0,503.0
27.3815486431,Inactive,1782.0,399.0,571.0
27.404873609499997,Inactive,1502.0,1098.0,699.0
27.4229345322,Inactive,1370.0,1420.0,845.0
27.443749189400002,Inactive,1199.0,1514.0,1060.0
27.463603735,Inactive,608.0,1030.0,1335.0
27.483537674,Inactive,451.0,778.0,1217.0
27.504561424299997,Inactive,450.0,592.0,1029.0
27.525194406500002,Inactive,496.0,614.0,828.0
27.5454940796,Inactive,499.0,804.0,650.0
27.5657846928,Inactive,541.0,950.0,695.0
27.5859940052,Inactive,396.0,813.0,1061.0
27.6072244644,Inactive,165.0,567.0,1461.0
27.6267642975,Inactive,-98.0,-133.0,1854.0
27.64777565,Inactive,-49.0,-288.0,1804.0
27.663567543000003,Inactive,117.0,-292.0,1668.0
27.6841850281,Inactive,370.0,-219.0,1487.0
27.7051465511,Inactive,715.0,-90.0,1149.0
27.7248835564,Inactive,790.0,9.0,1102.0
27.7461018562,Inactive,980.0,238.0,1208.0
27.7659285069,Inactive,1062.0,264.0,1276.0
27.7874450684,Inactive,1108.0,272.0,1357.0
27.8080148697,Running,1134.0,230.0,1552.0
27.8273756504,Running,1064.0,296.0,1523.0
