index,time,High_level,linear_acc.x,linear_acc.y,linear_acc.z
10775,7.6424958705999995,Inactive,783.0,-851.0,-4868.0
10776,7.6634783745,Inactive,978.0,-656.0,-5886.0
10777,7.6837468147,Inactive,1120.0,-565.0,-5850.0
10778,7.7040197849,Inactive,-1893.0,-203.0,-1181.0
10779,7.7044484615,Inactive,,,
10780,7.7239692211,Inactive,-2655.0,377.0,2816.0
10781,7.7451243401,Inactive,-352.0,806.0,4030.0
10782,7.765130758300001,Inactive,-235.0,1690.0,3294.0
10783,7.7863838673000005,Inactive,-310.0,2305.0,2162.0
10784,7.792395591699999,Inactive,,,
10785,7.8064274788,Inactive,685.0,2260.0,-518.0
10786,7.8275918961,Inactive,1169.0,1812.0,-1841.0
10787,7.8478281498,Inactive,1594.0,1005.0,-3029.0
10788,7.868536710700001,Inactive,2244.0,33.0,-5553.0
10789,7.883749008200001,Inactive,2441.0,420.0,-6364.0
10790,7.885393858,Inactive,,,
10791,7.904901504500001,Inactive,2127.0,1634.0,-6922.0
10792,7.9250612259,Inactive,269.0,4660.0,-7197.0
10793,7.945468425800001,Inactive,61.0,5462.0,-5974.0
10794,7.966087818099999,Inactive,-3360.0,3654.0,1897.0
10795,7.9740717411,Inactive,,,
10796,7.9861838818,Inactive,-3846.0,3896.0,4855.0
10797,8.0070950985,Running,-4304.0,4734.0,4453.0
10798,8.0276772976,Running,-4109.0,5819.0,6007.0
10799,8.0364601612,Running,,,
10800,8.0476138592,Running,-3439.0,4995.0,7057.0
10801,8.0692038536,Running,-3055.0,4042.0,7391.0
10802,8.0886912346,Running,-3248.0,2681.0,6926.0
10803,8.1093690395,Running,-3208.0,2306.0,6739.0
10804,8.1095981598,Running,,,
10805,8.1294775009,Running,-2826.0,1960.0,6094.0
10806,8.1502673626,Running,-1352.0,1324.0,5215.0
10807,8.1628234386,Running,,,
10808,8.1711473465,Running,-502.0,884.0,4778.0
10809,8.1911211014,Running,468.0,439.0,4281.0
10810,8.2116253376,Running,418.0,-346.0,3517.0
10811,8.22874856,Running,,,
10812,8.232133626900001,Running,-385.0,-799.0,2917.0
10813,8.2526037693,Running,-713.0,-1543.0,2123.0
10814,8.2739174366,Running,-480.0,-1762.0,2183.0
10815,8.2934830189,Running,-186.0,-1844.0,2456.0
10816,8.3058853149,Running,,,
10817,8.315248251,Running,351.0,-1787.0,2625.0
10818,8.3358874321,Running,321.0,-1907.0,2441.0
10819,8.3549730778,Running,182.0,-2134.0,2064.0
10820,8.3751835823,Running,,,
10821,8.3765087128,Running,82.0,-2607.0,1265.0
10822,8.395716905599999,Running,-14.0,-2600.0,613.0
10823,8.4165802002,Running,218.0,-2347.0,144.0
10824,8.437066555,Running,817.0,-1379.0,-399.0
10825,8.4400508404,Running,,,
10826,8.4574210644,Running,1081.0,-704.0,-761.0
10827,8.4783346653,Running,1217.0,1380.0,-1084.0
10828,8.4982774258,Running,845.0,2587.0,-967.0
10829,8.5098924637,Running,,,
10830,8.5185949802,Running,378.0,3778.0,-881.0
10831,8.5394201279,Running,-1432.0,5634.0,-475.0
10832,8.5597062111,Running,-2261.0,6213.0,97.0
10833,8.577906131699999,Running,,,
10834,8.5802416801,Running,-2556.0,6475.0,738.0
10835,8.6020319462,Running,-1921.0,6331.0,2212.0
10836,8.6218390465,Running,-1164.0,6189.0,2878.0
10837,8.6351017952,Running,,,
10838,8.6424458027,Running,-365.0,5783.0,2858.0
10839,8.6619467735,Running,880.0,4015.0,1478.0
10840,8.6828331947,Running,1250.0,2736.0,371.0
10841,8.6945743561,Running,,,
10842,8.7042143345,Running,1334.0,1364.0,-1073.0
10843,8.7233495712,Running,889.0,-560.0,-4371.0
10844,8.7439954281,Running,817.0,-774.0,-5307.0
10845,8.7644367218,Running,831.0,-745.0,-5247.0
10846,8.7694113255,Running,,,
10847,8.7852261066,Running,121.0,-208.0,-2040.0
10848,8.8060860634,Running,-221.0,629.0,568.0
10849,8.8257699013,Running,-91.0,1578.0,2901.0
10850,8.8341832161,Running,,,
10851,8.846916914,Running,-167.0,2055.0,2590.0
10852,8.8686759472,Running,-387.0,2280.0,1781.0
10853,8.8877153397,Running,-1163.0,2381.0,-123.0
10854,8.9055140018,Running,,,
10855,8.9084854126,Running,-1550.0,2232.0,-596.0
10856,8.9283189774,Running,-1861.0,1934.0,-93.0
10857,8.9487369061,Running,-2210.0,1730.0,840.0
10858,8.9655213356,Running,-2592.0,2098.0,1941.0
10859,8.9818866253,Running,,,
10860,8.985529899600001,Running,-2381.0,3297.0,4314.0
10861,9.0072197914,Blocking,-2179.0,3562.0,5332.0
10862,9.026477098500001,Blocking,-2350.0,3730.0,5615.0
10863,9.0518782139,Blocking,-3152.0,3780.0,4828.0
10864,9.070259094199999,Blocking,,,
10865,9.071922540700001,Blocking,-3029.0,3880.0,4768.0
10866,9.0924520493,Blocking,-2734.0,4260.0,4929.0
10867,9.1127645969,Blocking,-2404.0,4790.0,4749.0
10868,9.1299710274,Blocking,,,
10869,9.1335647106,Blocking,-2393.0,4750.0,4049.0
10870,9.1535177231,Blocking,-2581.0,4326.0,2615.0
10871,9.1747765541,Blocking,-2705.0,4055.0,2108.0
10872,9.1947405338,Blocking,-2727.0,3854.0,1715.0
10873,9.2038249969,Blocking,,,
10874,9.215479135499999,Blocking,-2386.0,3657.0,1337.0
10875,9.235765934,Blocking,-2126.0,3670.0,1151.0
10876,9.2559781075,Blocking,-1796.0,3659.0,911.0
10877,9.2770383358,Blocking,-989.0,3372.0,102.0
10878,9.2803602219,Blocking,,,
10879,9.2969679832,Blocking,-553.0,3142.0,-351.0
10880,9.3174214363,Blocking,-289.0,2838.0,-808.0
10881,9.3387441635,Blocking,-211.0,1752.0,-2013.0
10882,9.3522846699,Blocking,,,
10883,9.3582165241,Blocking,-486.0,946.0,-2431.0
10884,9.379149675399999,Blocking,-1007.0,-231.0,-1226.0
10885,9.3998279572,Blocking,-563.0,-569.0,223.0
10886,9.4203617573,Blocking,563.0,-566.0,2099.0
10887,9.440446376799999,Blocking,2469.0,204.0,5394.0
10888,9.4449000359,Blocking,,,
10889,9.4607102871,Blocking,2725.0,353.0,5896.0
10890,9.4831485748,Blocking,2795.0,149.0,5416.0
10891,9.503557682,Blocking,2544.0,-81.0,3586.0
10892,9.5220711231,Blocking,2281.0,-122.0,2802.0
10893,9.534726858099999,Blocking,,,
10894,9.543470859500001,Blocking,2143.0,-68.0,2273.0
10895,9.5638508797,Blocking,1960.0,226.0,1931.0
10896,9.5837233067,Blocking,1790.0,310.0,1785.0
10897,9.5972208977,Blocking,,,
10898,9.6048734188,Blocking,1639.0,346.0,1614.0
10899,9.6249277592,Blocking,1224.0,437.0,1447.0
10900,9.6460878849,Blocking,949.0,544.0,1451.0
10901,9.666298151,Blocking,807.0,751.0,1447.0
10902,9.674613475800001,Blocking,,,
10903,9.6827821732,Blocking,-341.0,863.0,1186.0
10904,9.7029047012,Blocking,-1028.0,570.0,1375.0
10905,9.7232513428,Blocking,-2462.0,1230.0,2334.0
10906,9.74411726,Blocking,-2778.0,2128.0,3301.0
10907,9.7544808388,Blocking,,,
10908,9.7637448311,Blocking,-2405.0,2879.0,4440.0
10909,9.7848184109,Blocking,-2256.0,3189.0,5373.0
10910,9.8059797287,Blocking,-2833.0,2935.0,4230.0
10911,9.8257000446,Blocking,-3281.0,2834.0,2539.0
10912,9.842372894299999,Blocking,,,
10913,9.8457403183,Blocking,-3518.0,3314.0,634.0
10914,9.866908073400001,Blocking,-3490.0,3539.0,453.0
10915,9.8877699375,Blocking,-3585.0,3659.0,6.0
10916,9.9051880836,Blocking,,,
10917,9.9079215527,Blocking,-3677.0,3612.0,-407.0
10918,9.927585840199999,Blocking,-3705.0,3546.0,-722.0
10919,9.9482035637,Blocking,-3581.0,3223.0,-805.0
10920,9.9694962502,Blocking,-3312.0,2982.0,-616.0
10921,9.988974094400001,Blocking,-2919.0,2707.0,-381.0
10922,9.9927475452,Blocking,,,
10923,10.010022640199999,Blocking,-1955.0,2286.0,250.0
10924,10.0306124687,Blocking,-1557.0,2152.0,613.0
10925,10.0528731346,Blocking,-1216.0,1945.0,980.0
10926,10.061504364,Blocking,,,
10927,10.0717215538,Blocking,-931.0,1150.0,2224.0
10928,10.0919802189,Blocking,-1097.0,821.0,2590.0
10929,10.1122264862,Blocking,-1171.0,373.0,2503.0
10930,10.1328392029,Blocking,-535.0,21.0,2296.0
10931,10.148259639700001,Blocking,,,
10932,10.1529390812,Blocking,74.0,386.0,2641.0
10933,10.1749033928,Blocking,818.0,832.0,3214.0
10934,10.1944832802,Blocking,1032.0,674.0,2911.0
10935,10.212424516699999,Blocking,,,
10936,10.2150328159,Blocking,1257.0,384.0,2542.0
10937,10.2360181808,Blocking,1661.0,-181.0,2000.0
10938,10.2553734779,Blocking,1837.0,-277.0,1784.0
10939,10.275684118300001,Blocking,1903.0,-304.0,1743.0
10940,10.2798745632,Blocking,,,
10941,10.2963531017,Blocking,1760.0,-365.0,1896.0
10942,10.3171446323,Blocking,1604.0,-347.0,1845.0
10943,10.3378818035,Blocking,1478.0,-249.0,1664.0
10944,10.3499131203,Blocking,,,
10945,10.3583040237,Blocking,1429.0,27.0,1301.0
10946,10.378239393200001,Blocking,1377.0,93.0,1161.0
10947,10.3988001347,Blocking,1084.0,214.0,714.0
10948,10.419260025,Blocking,989.0,367.0,560.0
10949,10.4400651455,Blocking,952.0,564.0,546.0
10950,10.441060543099999,Blocking,,,
10951,10.4602863789,Blocking,972.0,894.0,641.0
10952,10.4815750122,Blocking,940.0,948.0,662.0
10953,10.4988033772,Blocking,,,
10954,10.5021042824,Blocking,919.0,924.0,668.0
10955,10.5225772858,Blocking,983.0,868.0,505.0
10956,10.5427491665,Blocking,997.0,910.0,159.0
10957,10.5523588657,Blocking,,,
10958,10.5627558231,Blocking,908.0,1086.0,-296.0
10959,10.5829441547,Blocking,323.0,1778.0,-913.0
10960,10.6046283245,Blocking,-275.0,2014.0,-873.0
10961,10.6240713596,Blocking,-1139.0,1817.0,-906.0
10962,10.639548063300001,Blocking,,,
10963,10.644457817100001,Blocking,-2731.0,1808.0,-55.0
10964,10.6669118404,Blocking,-3230.0,2076.0,1250.0
10965,10.6857869625,Blocking,-3807.0,2098.0,4013.0
10966,10.7016808987,Blocking,,,
10967,10.7068228722,Blocking,-3584.0,2565.0,6123.0
10968,10.726332664500001,Blocking,-3151.0,2962.0,7118.0
10969,10.7472922802,Blocking,-2669.0,2678.0,5727.0
10970,10.768187761300002,Blocking,-2302.0,2432.0,5081.0
10971,10.772470235799998,Blocking,,,
10972,10.7840993404,Blocking,-1895.0,2076.0,4494.0
10973,10.8042318821,Blocking,-913.0,1614.0,3544.0
10974,10.825460910799999,Blocking,-438.0,1467.0,3365.0
10975,10.8332548141,Blocking,,,
10976,10.8454325199,Blocking,-165.0,1211.0,3169.0
10977,10.8673627377,Blocking,247.0,661.0,2478.0
10978,10.885963916800002,Blocking,523.0,448.0,2217.0
10979,10.9009575844,Blocking,,,
10980,10.9076342583,Blocking,1056.0,136.0,2074.0
10981,10.9271492958,Blocking,1249.0,-75.0,1978.0
10982,10.9476861954,Blocking,1416.0,-254.0,1683.0
10983,10.9666016102,Blocking,,,
10984,10.9686777592,Blocking,1473.0,-323.0,880.0
10985,10.9893462658,Blocking,1374.0,-133.0,658.0
10986,11.010133981700001,Blocking,1158.0,128.0,573.0
10987,11.029447078699999,Blocking,962.0,396.0,388.0
10988,11.0351479053,Blocking,,,
10989,11.050169706300002,Blocking,986.0,358.0,36.0
10990,11.0710704327,Blocking,997.0,422.0,-394.0
10991,11.0909392834,Blocking,565.0,732.0,-1043.0
10992,11.106421470599999,Blocking,,,
10993,11.1115481853,Blocking,-75.0,784.0,-1286.0
10994,11.132055044200001,Blocking,-965.0,713.0,-1557.0
10995,11.153184413900002,Blocking,-2571.0,727.0,-1236.0
10996,11.1682636738,Blocking,,,
10997,11.1740570068,Blocking,-2604.0,1240.0,-464.0
10998,11.1932229996,Blocking,-2042.0,2519.0,2270.0
10999,11.213753461800001,Blocking,-1948.0,2650.0,3343.0
11000,11.2338590622,Blocking,,,
11001,11.2373204231,Blocking,-2098.0,2580.0,3604.0
11002,11.2547843456,Blocking,-2454.0,2559.0,3381.0
11003,11.2761023045,Blocking,-2930.0,2526.0,2965.0
11004,11.2956700325,Blocking,-2826.0,2391.0,2969.0
11005,11.297507286099998,Blocking,,,
11006,11.3167541027,Blocking,-2114.0,2086.0,3049.0
11007,11.341555118599999,Blocking,-1733.0,1918.0,3020.0
11008,11.3570935726,Blocking,-1472.0,1647.0,2791.0
11009,11.366600036600001,Blocking,,,
11010,11.3777661324,Blocking,-1265.0,826.0,1972.0
11011,11.402238369,Blocking,-1220.0,445.0,1658.0
11012,11.4186139107,Blocking,-733.0,456.0,1642.0
11013,11.4397819042,Blocking,-380.0,691.0,2100.0
11014,11.441896677,Blocking,,,
11015,11.459470033599999,Blocking,-112.0,876.0,2543.0
11016,11.480943441400001,Blocking,-57.0,859.0,2431.0
11017,11.493729591400001,Blocking,,,
11018,11.5019319057,Blocking,-7.0,707.0,2127.0
11019,11.520923376099999,Blocking,136.0,584.0,1873.0
11020,11.541741848,Blocking,382.0,417.0,1466.0
11021,11.5562038422,Blocking,,,
11022,11.5618405342,Blocking,423.0,406.0,1336.0
11023,11.5838117599,Blocking,440.0,428.0,1277.0
11024,11.6029484272,Blocking,470.0,446.0,1318.0
11025,11.623664379100001,Blocking,,,
11026,11.6240684986,Blocking,465.0,485.0,1294.0
11027,11.6441478729,Blocking,435.0,566.0,1204.0
11028,11.6644010544,Blocking,469.0,534.0,1249.0
11029,11.6853392124,Blocking,462.0,478.0,1318.0
11030,11.6911978722,Blocking,,,
11031,11.706097841300002,Blocking,442.0,395.0,1420.0
11032,11.7256507874,Blocking,458.0,339.0,1517.0
11033,11.746421814000001,Blocking,446.0,304.0,1635.0
11034,11.7519083023,Blocking,,,
11035,11.767629385,Blocking,254.0,354.0,1703.0
11036,11.788199186300002,Blocking,131.0,449.0,1737.0
11037,11.808928966500002,Blocking,-60.0,573.0,1925.0
11038,11.8198933601,Blocking,,,
11039,11.828084945699999,Blocking,-159.0,632.0,1982.0
11040,11.8486721516,Blocking,-232.0,721.0,2071.0
11041,11.870020151099999,Blocking,-327.0,812.0,2256.0
11042,11.8896479607,Blocking,,,
11043,11.8912177086,Blocking,-490.0,830.0,2292.0
11044,11.910542726500001,Blocking,-730.0,866.0,2271.0
11045,11.9309222698,Blocking,-842.0,994.0,2224.0
11046,11.9489583969,Blocking,,,
11047,11.9513323307,Blocking,-838.0,1105.0,2169.0
11048,11.972399234800001,Blocking,-745.0,1117.0,2258.0
11049,11.992133855799999,Blocking,-319.0,969.0,3107.0
11050,12.0087120533,Blocking,,,
11051,12.012943744700001,Blocking,-135.0,810.0,3547.0
11052,12.0335385799,Blocking,3.0,645.0,3885.0
11053,12.053466081600002,Blocking,45.0,770.0,3777.0
11054,12.0738527775,Blocking,16.0,963.0,3580.0
11055,12.0891189575,Blocking,,,
11056,12.094341993299999,Blocking,-301.0,1433.0,2881.0
11057,12.1153512001,Blocking,-626.0,1606.0,2474.0
11058,12.135816574100001,Blocking,-1015.0,1736.0,2028.0
11059,12.155776023900001,Blocking,-1549.0,2021.0,832.0
11060,12.1767332554,Blocking,-1703.0,1954.0,288.0
11061,12.1967658997,Blocking,-1920.0,1663.0,-160.0
11062,12.1991648674,Blocking,,,
11063,12.2175002098,Blocking,-2422.0,923.0,-610.0
11064,12.2380199432,Blocking,-2403.0,862.0,-679.0
11065,12.2586221695,Blocking,-2138.0,1175.0,-313.0
11066,12.278822422000001,Blocking,-1473.0,1843.0,1265.0
11067,12.299616336800002,Blocking,-1192.0,1842.0,1710.0
11068,12.3015701771,Blocking,,,
11069,12.3196556568,Blocking,-785.0,1882.0,1403.0
11070,12.3410947323,Blocking,-607.0,1703.0,1254.0
11071,12.3609337807,Blocking,-425.0,1435.0,1080.0
11072,12.381692886400002,Blocking,-357.0,985.0,716.0
11073,12.4001238346,Blocking,,,
11074,12.401681661600001,Blocking,-228.0,734.0,559.0
11075,12.4222927094,Blocking,-125.0,593.0,471.0
11076,12.4425890446,Blocking,-53.0,779.0,911.0
11077,12.463163375899999,Blocking,-134.0,1053.0,1106.0
11078,12.483428955099999,Blocking,-390.0,1383.0,1128.0
11079,12.484601259200002,Blocking,,,
11080,12.504921436300002,Blocking,-1136.0,2016.0,1124.0
11081,12.524413108800001,Blocking,-1363.0,1981.0,1213.0
11082,12.545305490499999,Blocking,-1115.0,1784.0,1350.0
11083,12.565451622000001,Blocking,-850.0,1757.0,1528.0
11084,12.5821185112,Blocking,-522.0,1766.0,1786.0
11085,12.5829129219,Blocking,,,
11086,12.6036622524,Blocking,-160.0,1582.0,2179.0
11087,12.6226489544,Blocking,-73.0,1359.0,2033.0
11088,12.643588781400002,Blocking,23.0,1292.0,1808.0
11089,12.663821458800001,Blocking,-49.0,1455.0,1646.0
11090,12.6758892536,Blocking,,,
11091,12.6842098236,Blocking,-736.0,1440.0,981.0
11092,12.7048549652,Blocking,-994.0,1197.0,589.0
11093,12.7255547047,Blocking,-1159.0,976.0,525.0
11094,12.7458200455,Blocking,-1205.0,1250.0,884.0
11095,12.7502932549,Blocking,,,
11096,12.7664315701,Blocking,-1246.0,1604.0,1305.0
11097,12.786482810999999,Blocking,-1285.0,1666.0,2371.0
11098,12.8083324432,Blocking,-940.0,1566.0,2474.0
11099,12.8275053501,Blocking,841.0,1133.0,2759.0
11100,12.8374593258,Blocking,,,
11101,12.8490424156,Blocking,1606.0,1159.0,2851.0
11102,12.8693573475,Blocking,2022.0,1245.0,2703.0
11103,12.8892331123,Blocking,2075.0,826.0,1549.0
11104,12.9088864326,Blocking,,,
11105,12.909898757899999,Blocking,1885.0,443.0,981.0
11106,12.929847002,Blocking,1607.0,71.0,648.0
11107,12.9507014751,Blocking,727.0,34.0,821.0
11108,12.9717059135,Blocking,202.0,610.0,1324.0
11109,12.9737458229,Blocking,,,
11110,12.9913184643,Blocking,-339.0,1400.0,1950.0
11111,13.012538671500002,Blocking,-811.0,2146.0,2740.0
11112,13.032986640899999,Blocking,-798.0,1853.0,2570.0
11113,13.047349452999999,Blocking,,,
11114,13.052770853,Blocking,-261.0,1096.0,1578.0
11115,13.0733809471,Blocking,6.0,913.0,1281.0
11116,13.094120979300001,Blocking,138.0,801.0,1090.0
11117,13.1103646755,Blocking,,,
11118,13.1147830486,Blocking,27.0,663.0,952.0
11119,13.1355342865,Blocking,-79.0,575.0,993.0
11120,13.1552054882,Blocking,-167.0,505.0,1037.0
11121,13.1757307053,Blocking,-246.0,546.0,1378.0
11122,13.1775114536,Blocking,,,
11123,13.1965315342,Blocking,-207.0,655.0,1665.0
11124,13.2178277969,Blocking,-229.0,752.0,1951.0
11125,13.2378568649,Blocking,-510.0,819.0,2204.0
11126,13.2424468994,Blocking,,,
11127,13.2580401897,Blocking,-669.0,905.0,2063.0
11128,13.2780296803,Blocking,-803.0,1060.0,1848.0
11129,13.2987730503,Blocking,-878.0,1259.0,1356.0
11130,13.311550378800002,Blocking,,,
11131,13.3189744949,Blocking,-925.0,1240.0,1181.0
11132,13.3404855728,Blocking,-1044.0,1123.0,898.0
11133,13.3605563641,Blocking,-1070.0,1124.0,774.0
11134,13.3769490719,Blocking,,,
11135,13.3809325695,Blocking,-1021.0,1130.0,734.0
11136,13.401865243900001,Blocking,-880.0,1028.0,1030.0
11137,13.4219825268,Blocking,-852.0,947.0,1269.0
11138,13.442607641199999,Blocking,-786.0,918.0,1512.0
11139,13.445864200599999,Blocking,,,
11140,13.4627921581,Blocking,-627.0,960.0,1787.0
11141,13.4833557606,Blocking,-595.0,972.0,1851.0
11142,13.504686594,Blocking,-581.0,1033.0,1863.0
11143,13.5143578053,Blocking,,,
11144,13.5237541199,Blocking,-593.0,1136.0,1748.0
11145,13.5444715023,Blocking,-579.0,1103.0,1674.0
11146,13.5646595955,Blocking,-528.0,1025.0,1615.0
11147,13.5862028599,Blocking,-477.0,907.0,1541.0
11148,13.6060841084,Blocking,-463.0,974.0,1398.0
11149,13.6073069572,Blocking,,,
11150,13.626161098499999,Blocking,-440.0,1097.0,1355.0
11151,13.646976470899999,Blocking,-423.0,1082.0,1418.0
11152,13.668357849100001,Blocking,-456.0,1042.0,1443.0
11153,13.6829106808,Blocking,,,
11154,13.683993816400001,Blocking,-515.0,918.0,1331.0
11155,13.704734087,Blocking,-532.0,878.0,1215.0
11156,13.7244684696,Blocking,-544.0,887.0,1122.0
11157,13.7454030514,Blocking,-593.0,928.0,1180.0
11158,13.766398906700001,Blocking,-606.0,917.0,1257.0
11159,13.7704436779,Blocking,,,
11160,13.785941362400001,Blocking,-637.0,910.0,1364.0
11161,13.8071882725,Blocking,-642.0,909.0,1518.0
11162,13.827151775399999,Blocking,-607.0,948.0,1603.0
11163,13.8480935097,Blocking,-630.0,985.0,1657.0
11164,13.8485426903,Blocking,,,
11165,13.8690114021,Blocking,-677.0,1008.0,1578.0
11166,13.8883986473,Blocking,-724.0,1021.0,1511.0
11167,13.909795284300001,Blocking,-730.0,952.0,1494.0
11168,13.9163634777,Blocking,,,
11169,13.9294261932,Blocking,-686.0,896.0,1488.0
11170,13.950903654100001,Blocking,-677.0,886.0,1516.0
11171,13.9708666801,Blocking,-746.0,948.0,1615.0
11172,13.991601705599999,Blocking,-831.0,1009.0,1640.0
11173,14.0071835518,Blocking,,,
11174,14.011515855799999,Blocking,-934.0,1022.0,1622.0
11175,14.0318391323,Blocking,-1008.0,845.0,1510.0
11176,14.0522835255,Blocking,-965.0,722.0,1469.0
11177,14.077556848499999,Blocking,-783.0,657.0,1519.0
11178,14.0780608654,Blocking,,,
11179,14.097316026700002,Blocking,-670.0,688.0,1584.0
11180,14.118673563,Blocking,-607.0,727.0,1677.0
11181,14.1390545368,Blocking,-546.0,761.0,1699.0
11182,14.140979528399999,Blocking,,,
11183,14.1586711407,Blocking,-496.0,815.0,1603.0
11184,14.179293870899999,Blocking,-449.0,863.0,1595.0
11185,14.2002179623,Blocking,-520.0,949.0,1485.0
11186,14.209218263599999,Blocking,,,
11187,14.220206975899998,Blocking,-618.0,929.0,1293.0
11188,14.2431259155,Blocking,-708.0,950.0,895.0
11189,14.2615644932,Blocking,-699.0,1005.0,820.0
11190,14.2759530544,Blocking,,,
11191,14.2816615105,Blocking,-644.0,1032.0,830.0
11192,14.3037657738,Blocking,-649.0,1131.0,993.0
11193,14.322908401500001,Blocking,-721.0,1211.0,1052.0
11194,14.343092441600001,Blocking,-756.0,1323.0,1134.0
11195,14.3475763798,Blocking,,,
11196,14.3634648323,Blocking,-726.0,1620.0,1151.0
11197,14.3847541809,Blocking,-706.0,1643.0,980.0
11198,14.4011492729,Blocking,-678.0,1646.0,718.0
11199,14.4107997417,Blocking,,,
11200,14.4208517075,Blocking,-589.0,1767.0,51.0
11201,14.441576480899998,Blocking,-586.0,1662.0,-270.0
11202,14.4617228508,Blocking,-1045.0,1337.0,-716.0
11203,14.472394704800001,Blocking,,,
11204,14.483324050899999,Blocking,-1444.0,1520.0,-598.0
11205,14.5032207966,Blocking,-1834.0,1797.0,-94.0
11206,14.5236189365,Blocking,-2399.0,2127.0,1195.0
11207,14.5408661366,Blocking,,,
11208,14.5441102982,Blocking,-2605.0,2564.0,1765.0
11209,14.564286470399999,Blocking,-2762.0,3157.0,2193.0
11210,14.5854730606,Blocking,-2845.0,4002.0,2669.0
11211,14.6053249836,Blocking,,,
11212,14.6061472893,Blocking,-3075.0,4271.0,2961.0
11213,14.625671148299999,Blocking,-3526.0,4620.0,3592.0
11214,14.6461484432,Blocking,-4626.0,5020.0,4692.0
11215,14.6671154499,Blocking,-5043.0,4978.0,5073.0
11216,14.6732389927,Blocking,,,
11217,14.6871695518,Blocking,-5483.0,4791.0,5195.0
11218,14.709806203800001,Blocking,-6092.0,4187.0,5758.0
11219,14.728161335,Blocking,-6410.0,3829.0,6147.0
11220,14.749524116500002,Blocking,-7111.0,2860.0,5723.0
11221,14.7519278526,Blocking,,,
11222,14.769614219700001,Blocking,-7148.0,2532.0,5220.0
11223,14.789308786400001,Blocking,-6982.0,2286.0,4814.0
11224,14.8110997677,Blocking,-5879.0,1148.0,3497.0
11225,14.8304176331,Blocking,-4577.0,626.0,2497.0
11226,14.840775728199999,Blocking,,,
11227,14.850918054600001,Blocking,-3167.0,-71.0,1131.0
11228,14.871591568,Blocking,-512.0,-2306.0,-3027.0
11229,14.8930723667,Blocking,712.0,-2796.0,-5062.0
11230,14.9097235203,Blocking,,,
11231,14.9124174118,Blocking,1692.0,-2622.0,-6334.0
11232,14.9336740971,Blocking,2995.0,-727.0,-5546.0
11233,14.953230619400001,Blocking,3245.0,510.0,-2780.0
11234,14.974689483599999,Blocking,,,
11235,14.974713563900002,Blocking,3152.0,874.0,3757.0
11236,14.994204997999999,Blocking,3678.0,1834.0,6029.0
11237,15.0152480602,Inactive,4212.0,2857.0,6770.0
11238,15.0358603001,Inactive,4709.0,3850.0,7668.0
11239,15.0436370373,Inactive,,,
11240,15.0557017326,Inactive,4744.0,3897.0,8277.0
11241,15.076514720899999,Inactive,4562.0,3632.0,8581.0
11242,15.0967755318,Inactive,3897.0,2734.0,8050.0
11243,15.117449045199999,Inactive,1817.0,1214.0,4603.0
11244,15.1189565659,Inactive,,,
11245,15.138218641300002,Inactive,802.0,914.0,2475.0
11246,15.1588363647,Inactive,-1283.0,416.0,-1222.0
11247,15.178931713099999,Inactive,-2212.0,744.0,-2779.0
11248,15.1994297504,Inactive,-2935.0,899.0,-4083.0
11249,15.2076880932,Inactive,,,
11250,15.2195124626,Inactive,-3031.0,358.0,-7111.0
11251,15.241076946300002,Inactive,-2348.0,1199.0,-8621.0
11252,15.2605938911,Inactive,-1288.0,3138.0,-9012.0
11253,15.272643327699999,Inactive,,,
11254,15.280859231900001,Inactive,-1039.0,2619.0,-8214.0
11255,15.302061796199999,Inactive,-746.0,1333.0,-6446.0
11256,15.3221364021,Inactive,74.0,-2011.0,1357.0
11257,15.3341181278,Inactive,,,
11258,15.3426291943,Inactive,912.0,-2163.0,4786.0
11259,15.362806558599999,Inactive,1053.0,-1913.0,6730.0
11260,15.3844165802,Inactive,630.0,-584.0,6438.0
11261,15.3966193199,Inactive,,,
11262,15.404958725,Inactive,65.0,-59.0,5825.0
11263,15.424842119200001,Inactive,-456.0,169.0,5004.0
11264,15.4452490807,Inactive,-604.0,214.0,3612.0
11265,15.4523632526,Inactive,,,
11266,15.465586423900001,Inactive,-251.0,256.0,3217.0
11267,15.482984065999998,Inactive,-253.0,646.0,2058.0
11268,15.5027799606,Inactive,-676.0,992.0,1281.0
11269,15.520087480499999,Inactive,,,
11270,15.522887945199999,Inactive,-1260.0,1252.0,74.0
11271,15.543347358699998,Inactive,-1879.0,2132.0,-2148.0
11272,15.5634222031,Inactive,-1746.0,2709.0,-2446.0
11273,15.584370851500001,Inactive,-1873.0,2991.0,-1896.0
11274,15.590321064000001,Inactive,,,
11275,15.6053376198,Inactive,-321.0,478.0,1451.0
11276,15.625832080799999,Inactive,1131.0,-2855.0,2287.0
11277,15.646104812599999,Inactive,3152.0,-4309.0,2934.0
11278,15.649657964700001,Inactive,,,
11279,15.670124054,Inactive,4433.0,-4064.0,2697.0
11280,15.686924219100002,Inactive,3820.0,-4518.0,1600.0
11281,15.7004556656,Inactive,,,
11282,15.7093148232,Inactive,3196.0,-4878.0,626.0
11283,15.7273695469,Inactive,2462.0,-3887.0,839.0
11284,15.748204946500001,Inactive,2432.0,-3333.0,1215.0
11285,15.751549243900001,Inactive,,,
11286,15.7701880932,Inactive,2330.0,-3350.0,1492.0
11287,15.7900471687,Inactive,2801.0,-3060.0,1508.0
